text,mergedTextualRating,month
"Ms. Stefanik, who leads the House Republican Conference, represents a hard right turn from New York’s tradition of so-called Rockefeller Republicanism.",true,10
"If you (or your loved ones) are quick to anger these days, we want to hear about it.",true,11
Switzerland is banning electric cars 'due to their excessive energy usage,false,12
Armed Black Panthers were at voting locations during the Georgia runoff,false,12
The government gives you your credit score,false,3
"Two adults and six children, believed to be members of the same family, were found dead in a home near Tulsa, the police said.",true,10
"This week’s properties are four-bedroom homes in Port Washington, N.Y., and Englewood Cliffs, N.J.",true,12
"Only 325,000 young children out of 19 million in the US have received the COVID-19 vaccine",false,9
"Image shows Sylvester Stallone wearing T-shirt with message against COVID-19 vaccines, President Biden and Dr. Fauci",false,1
Each week we spotlight five student activities created for a broad range of learners based on reporting in The New York Times.,true,4
"Video shows a mass shooting on July 4 in Harrisburg, Pennsylvania",false,7
US National Institutes of Health recommends ivermectin for Covid-19,false,9
"The show runner behind “Fargo” and “Legion” is also a novelist. His latest, “Anthem,” is set in a divided America with a touch of magical realism.",true,1
"Public discussion of mental illness has grown in recent years, but in rural areas, resources and acceptance are still limited.",true,1
"Violent loss is even more devastating when the dead are disposed of without identification. When Russians pull out in Ukraine, they leave a trail of anonymous death.",true,9
"Scientists have neglected the effect of solar particles, cosmic rays, the interplanetary magnetic field and Earth's weakening magnetic field to conclude climate change is due to human activity",false,7
Opposition Congress leader Rahul Gandhi made anti-India comments,false,8
Twitter CEO Elon Musk was photographed with Russian state TV personality Nailya Asker-Zade at the 2022 World Cup.,true,12
Tax records show that Georgia Senate candidate Herschel Walker declared Texas as his principal residence even after he began his run for office.,true,11
The Justice Department for more than a year has investigated whether Google abuses its dominance over the interlocking technologies that deliver ads online.,true,8
"Even as they praise the bipartisan congressional response to Russia’s invasion of Ukraine, Republicans are increasingly eager to blame President Biden for the devastation.",true,3
"An Arizona high school track has reduced the amount of time that elite runners may train there, apparently because someone used it as a bathroom.",true,2
"Negotiators for the company and the union, which represents most of the newsroom, have failed to come to an agreement on salaries, health and retirement benefits, and other issues.",true,12
"They marked the 24th weapons test by the isolated country this year, and came days after Pyongyang fired a missile over Japan for the first time since 2017.",true,10
Five Department of Public Safety officers have been referred for formal investigation over their response to the May 24 school shooting.,true,9
"From bar gatherings to Zoom calls, trivia is widely popular, and Netflix wants to join the buzz.",true,3
"The Russia ""hoax"" that Donald Trump colluded with the Russians during the 2016 campaign was “developed by Hillary Clinton and a group of people.”",false,9
Can the Federal Reserve and the White House tamp down inflation without sending the U.S. economy into a recession?,true,6
Democratic Senate candidate John Fetterman wants to release a third of all prisoners.,false,8
“Elon Musk just fired the entire Twitter board of directors.”,false,4
The World Health Organization director general confirmed “some countries are using boosters to kill children.”,false,11
"The Times reporters Megan Twohey and Jodi Kantor talk about their book ‘She Said,’ and Neal Gabler discusses the first volume of his Ted Kennedy biography.",true,11
Climate change is making this allergy season longer and more intense. Here’s how to cope.,true,10
Travelers should always keep a plastic bread bag clip in their wallet.,false,4
The company was the top bidder for land occupied by a former Army base.,true,10
"In 2016, Trump said, ""Anyone being investigated by the FBI is not qualified to be the President of the United States"" on six different dates",false,8
"A Ukrainian official urged civilians to leave the eastern bank of the Dnipro River, across from the city of Kherson, warning of the “possible intensification of hostilities” there.",true,12
Video shows Chinese schoolchildren wearing hazmat suits,false,1
"A prosecutor in Atlanta is investigating interference in the 2020 presidential election, an inquiry that has engulfed Donald J. Trump and many of his allies.",true,7
"The Jacob Burns Film Center in Westchester, a celebrated venue that enjoys backing from cinema’s A-list, has been roiled by the dismissal of one of its original leaders who was accused of bullying behavior.",true,7
"Florida's Department of Highway Safety and Motor Vehicles rejected a list of vanity plates that included submissions like, ""DRUGMAN.",true,2
"In January 2022, Pfizer CEO Albert Bourla said the company's two-dose vaccine offered limited or no protection against COVID-19.",false,1
A woman's brain began leaking because of a COVID-19 nasal swab test.,false,2
“New paper suggests Covid mRNA vaccination rates are linked to increases in overall deaths”,false,7
"People are going door to door handing out drugged masks, robbing houses",false,1
"Here are some of our favorite ways that couples who wed in 2022 said, “Will you marry me?”",true,12
Scoring reached a five-year low through the first half of the 2022 season as defenses focused on stopping “Mahomesian” plays.,true,11
"Zhengzhou residents shopping for city lockdown in May, 2022",false,5
"President Biden’s announcement came hours after Ukraine’s president, Volodymyr Zelensky, delivered a virtual address to Congress and pleaded for more help in defending against Russia’s invasion.",true,3
"In April 2021, a mummified dinosaur specimen was discovered in Tennessee.",false,4
"The students of the Afghanistan National Institute of Music fled after the Taliban seized power. Now they are trying to remake their school, and their dreams, in Portugal.",true,7
The flecks of rock were brought back to Earth by the Japanese space mission Hayabusa2 in December 2020.,true,6
The 1976 book (and its 1980 film adaptation) helped the world see the country star’s remarkable resilience. The writer who worked by her side remembers his one-of-a-kind collaborator.,true,10
Video shows new graves for Russian soldiers killed in Ukraine,false,3
Volodymyr Zelenskyy was photographed holding a soccer jersey with his name and a swastika.,false,10
An upbeat photo in China’s main newspaper and comments by the foreign minister suggested that Beijing believes its relationship with Washington could improve.,true,11
"During my time in office, we've increased per pupil aid by more than $300 per student. Now, our schools have returned to the top 10 in the country after falling to 17 under the previous administration.”",false,12
A photo shows Ghislaine Maxwell and Bruce Reinhart.,false,8
Human rights group Amnesty International issued a travel advisory for all visitors to the United States in light of repeated incidents of gun violence.,true,6
"In 2022, Queen Elizabeth II knighted a cat named Ruben.",false,4
“Kamala Harris said disaster aid should go to non-White citizens first.”,false,11
"With Joaquina Kalukango’s high notes and Billy Crystal’s lowbrow jokes, the Tonys celebrated Broadway’s return after a tumultuous season.",true,6
John Fetterman's a self-described democratic socialist.,false,4
"The Russian arms dealer swapped for Brittney Griner was convicted of conspiring to kill Americans. But in the 1990s and early 2000s, he supplied weapons to myriad African conflicts.",true,12
"BERLIN — It was as if Ukraine’s ambassador in Germany was vying for the title of most undiplomatic diplomat: Determined to spur Berlin into more urgent support for his embattled nation, he mocked the chancellor, told a former lawmaker to “shut your trap,” and posted memes on Twitter likening Germany’s lagging weapons deliveries to a snail with a bullet taped to its back.",true,7
"“Out of Time” at the Public Theater is intended to showcase the talents of older actors. “People want to dismiss your stories,” the show’s director says. Not here.",true,2
Video shows The Weather Channel debunk climate change,false,12
Israeli 'shekel' from 1968 predicted Sept. 11 terrorist attacks,false,10
President Joe Biden told people to get vaccinated to protect themselves from hurricanes,false,9
Says a Fox New chyron said the Snickers candy bar is changing its texture because of “cancel culture.”,false,4
Dr. Mehmet Oz “praised a plan” that could “hike taxes on working families.”,false,10
“turmeric prevents cancer”,false,4
"Any prolonged absence by the New Mexico Democrat threatens to impede the agenda of his party, which controls the Senate by the slimmest of margins.",true,2
"The country’s first female leader, Xiomara Castro, is struggling to advance her feminist agenda 14 years after a coup ended the presidency of her husband, who pursued similar causes.",true,5
A drug dealer will kill on average 500 people.,false,11
Video shows Hillary Clinton talking about a glass dome over the Earth.,false,10
Babies of vaccinated mothers are dying in disproportionate numbers and the COVID-19 vaccines are responsible,false,5
"Two previous Conservative prime ministers were ultimately forced out, and one lost a landslide election two years later.",true,6
Maricopa County posted GOP voter map; 84% of voting machine issues there,false,12
Truth Social will cost users $4.99 a week,false,2
Safety experts offer advice on how people can keep warm and collected if they are stranded for hours on the road. Their top tip? Be prepared.,true,1
The federal government requires “COVID passports to visit the movies.”,false,2
CNN reported the death of 'Bernie Gores' in both Afghanistan and Ukraine,false,2
New Jersey wants to dissolve a product of the “On the Waterfront” era. New York wants the country’s highest court to keep the bistate commission alive.,true,3
"A photograph shows a sign in Ukraine that reads: ""Go fuck yourself,"" ""Go fuck yourself again"" and ""Go fuck yourself back to Russia.",false,2
African migrants stuck and mistreated at the Ukrainian border,false,3
"Under Gretchen Whitmer, the radicals want a drag queen in every classroom, indoctrinating our children.",false,9
“Russia has never attacked anyone throughout its history.”,false,2
The New York Times reported on a conservative activist’s “superdiarrhea.”,false,7
"After nearly two decades together, Stuart Rembaum and Jim Post finally agreed to marry — but not before Mr. Rembaum’s cat “sanctioned the relationship” by allowing Mr. Post to pet her.",true,4
"Critics of the proposal say the rules are overly restrictive and would stymie the growth of charter schools, whose 3.6 million students are largely Black and Hispanic.",true,5
Photo shows Glastonbury 2022 after Greta Thunberg climate change speech,false,6
"“When the virus hit our shores, I took decisive action and saved lives and the U.S. economy.”",false,11
"In the immediate wake of a fire and vandalism at the Madison headquarters of an anti-abortion group, Democrats had not condemned “activists who are engaging in this repugnant illegal activity.”",false,5
"Here in Wisconsin, prescription drug costs grew at a pace of nearly twice as much as the average Wisconsinite's income from 2015-2019.",true,2
Reuters reported that “White House employee Andrew Bates did use Nazi symbolism in a recent tweet.,false,8
"“In New York state, if you’re white, you have to go to the back of the line to get medical help.”",false,1
Photos of the alleged Buffalo shooting gunman show two different people.,false,5
"Karoline Leavitt, who turned her New Hampshire primary into an argument over which candidate carried the mantle of Trumpism, is closing her campaign at a fish and game club.",true,9
Rep. Adam Kinzinger “admits Trump won” the 2020 presidential election.,false,8
News networks covered Brett Kavanaugh’s confirmation hearing live but not Ketanji Brown Jackson’s hearing.,false,3
"Stocks, bonds and commodities are already pricing in inflation, the pandemic and war.",true,4
Biden admits that $5 gas is intentional at a press briefing,false,7
Bundle your incentives. Be flexible. Get some support. Here’s how to get — and stay — motivated.,true,1
"A group of soldiers planning an exercise wandered across a bear den on Joint Base Elmendorf-Richardson in Anchorage when a sow attacked, state wildlife troopers said.",true,5
NASA has sidestepped suggestions that Russia might pull out of the space station partnership.,true,4
"Ms. Griner has been at the center of a fraught geopolitical showdown between Washington and Moscow. The Biden administration traded her for Viktor Bout, a notorious Russian arms dealer known as the “Merchant of Death.”",true,12
Blackout of NV livestream 'is one of the ways blue states steal elections,false,11
"As the Omicron coronavirus variant appears to run its course, infections in the N.F.L. are falling sharply. A change in testing policy may also play a role.",true,2
"The series, which begins its final season on Tuesday, sought “to put a Black family in the canon of American family dramas,” said Ava DuVernay, the creator.",true,9
Photos show celebrities reacting to Will Smith slapping Chris Rock.,false,3
"The significance of the new numbers can be hard to discern, because city officials used different methods to tally a subpopulation during the pandemic.",true,6
"President Joe Biden said, “To the Ukrainian people, I say to them all, you might you might they they might be able to make right and they’re not able to.”",false,12
A semi-truck spilled sex toys on a highway in Oklahoma City after rolling over from a crash with a box truck.,true,9
"The website allows chefs and others to make money from cooking classes, selling goods and more.",true,3
Video shows “military robots ready for war.”,false,11
An off-duty Border Patrol agent killed the Texas school shooting suspect,false,5
"In Texas, Republicans passed a law allowing rapists to sue their victims for getting an abortion.",false,4
Survivors of the tragedy last month recounted in interviews the presence of a mysterious gas and then a crush to escape. Officials say the stampede didn’t kill them.,true,7
The price of insulin has been jacked up by Big Drug Corporations.”,false,3
The White House currently has solar panels on its roof.,true,10
Recent commercial real estate transactions in New York.,true,2
“Tim Ryan called police the new Jim Crow.”,false,9
This word has appeared in three articles on NYTimes.com in the past year. Can you use it in a sentence?,true,5
"Kamila Valieva, the teenager who tested positive for a banned substance, throwing her sport in disarray at the Olympics, likes stuffed animals and yearns to travel. And she has stunned seasoned veterans with her grace and athleticism.",true,2
“Kyle Rittenhouse files $400 million suit against CNN!”,false,1
The Earth is flat because cities cannot be upside-down,false,11
"Eighteen months into a criminal investigation of election interference by Donald J. Trump and his allies, a Georgia prosecutor is beginning to show the broad contours of her inquiry.",true,7
"These chocolate biscotti, spiked with chiles and studded with cashews, possess the power to persuade even the staunchest doubters.",true,5
"The pop singer, recently released from a conservatorship that had prevented her from becoming pregnant, revealed on Instagram that she has had a miscarriage.",true,5
"On the day of the Dec. 6 runoff, “armed groups of Black Panthers” were “reportedly patrolling certain voting locations” in Georgia.",false,12
The N.B.A. star is unvaccinated and subject to private-sector vaccine mandates in New York City.,true,3
"Here we go again: Virtual reality, now called “the metaverse,” will be a thing. So will the smart home.",true,1
"New details reveal the ambitions of an operation intended to infiltrate opponents of Donald Trump, including moderate Republicans as well as progressives and Democrats.",true,2
"An online clip variously captioned ""Brazil in a nutshell"" or ""Another day in Night City"" shows real-world gun violence captured on video.",false,7
"Historically, U.S. plumbers have received more calls for help on the day after Thanksgiving than on any other day of the year.",true,11
A video shows a Russian fighter jet in Ukraine,false,2
“Covid vaccinations now prohibited in people under 50 in Denmark.”,false,10
Chief Pete Arredondo has been criticized for a delay of more than an hour in entering the classroom where a gunman had fatally wounded 19 students and two teachers.,true,7
"A vintage Philip Morris cigarette ad featured an illustration of a mother holding her baby and the slogan, ""Born gentle.",true,9
Says Sean Penn’s trip to Ukraine in November is evidence the war is staged.,false,2
A missing girl was found in several US cities,false,8
Swimmer Reka Gyorgy was suspended from Twitter for criticizing Lia Thomas.,false,3
Overall spending fell for the first time since February as the virus and supply chain issues impacted purchases.,true,1
"That J.D. Vance said, “People who voted for Trump voted for him for racist reasons.”",false,4
Video shows Sen. Mitch McConnell calling for Speaker Nancy Pelosi to be 'jailed,false,8
"Matthew Gill takes thousands of tourists across New York Bay to visit the sites, including Ellis Island.",true,7
Outrageous! FDA Backtracks During Trial and Now Claims 'Not Taking Ivermectin for COVID-19' was Merely a Recommendation.,false,11
“Democrats want open borders so they can bring in and amnesty tens of millions of illegal aliens — that’s their electoral strategy.”,false,5
"A 1917 farmhouse in Riegelwood, an 1812 rowhouse in Philadelphia and a two-bedroom bungalow in Manchester.",true,7
"The 4-year-old colt, never seriously challenged in six starts, won by 8 ¼ lengths. His owners must decide whether to keep racing him or retire him to the breeding barn.",true,11
The unusual move comes as the country’s ruling elite have gathered in Beijing for the twice-a-decade national congress of the Communist Party.,true,10
The 2020 election was declared 'illegal,false,10
"Kamila Valieva propelled Russia to a win in the team figure skating competition this week, but it was not yet clear if the gold medal would be awarded.",true,2
House Speaker Nancy Pelosi read a poem by Bono about Ukraine during a luncheon in March 2022.,true,3
Queen Elizabeth II was a reptile.,false,7
"Russian forces captured a U.S. general in Mariupol, Ukraine",false,4
Says Supreme Court Justice Sonia Sotomayor was photographed at dinner with Democratic lawmakers.,false,1
Feeling stuck on today’s puzzle? We can help.,true,12
"Fifteen years after her death, the peaks and valleys of Tammy Faye’s life, including the extravagance, the betrayal and her unwavering love of God, are explored in a new musical.",true,10
Photo shows “late-night operatives moving van-loads of suspicious ballots way after legal deadline in Detroit.”,false,11
"“When he [David Ferriero] first became the archivist, I wrote to him about the ERA and that it was his job to certify it. He wrote me back — I have got the letter — saying he supports the ERA and that he would do it.”",false,1
When Joe Biden “walked into this administration … 20 million people were on unemployment insurance benefits.”,false,6
WHO director-general was arrested for crimes against humanity,false,7
"With three months remaining in the Fiscal Year, (the border patrol) has already encountered more illegal immigrants along the Southwest border"" than in any previous fiscal year.",true,7
And why it doesn’t have to be like this.,true,4
"Shooter in Highland Park, Illinois, “bought the gun illegally.”",false,7
A White House official said a fourth round of stimulus payments are being made to eligible American.,false,2
"Dana Goldstein, a Times education reporter, weighs in on questions that she hears frequently from parents.",true,1
Joe Biden “inherited inflation of 1.7%. Now we're well over 8% and growing.”,true,5
Student loan forgiveness counts as federal taxable income,false,9
"The shareholder resolution, which had urged the company to pull talc-based baby powder from shelves around the world, stemmed from concerns about asbestos contamination.",true,4
"Thanks to the American Rescue Plan’s changes to the Affordable Care Act, “four out of five consumers (are) finding quality coverage for under $10 a month.”",false,1
"A reader, citing “cultural differences,” seeks permission to leave one woman for another.",true,4
"At least 1,000 fighters from Russia’s Wagner Group are expected to focus on the Kremlin’s goal of seizing eastern Ukraine.",true,3
"We are no longer energy independent or energy dominant, which we were just two short years ago.”",false,8
"President Biden is expected to sign the measure, the first major spending bill since he took office.",true,3
Dogs see in only shades of blue and yellow.,true,6
The actor and comedian considers herself first and foremost an entertainer.,true,9
An image shows aerial view of an anti-vaccine mandate protest in Australia,false,2
"A plugged-in air fryer underwent a power surge and caused a kitchen fire, despite the fact that it was plugged in to a special outlet for protection.",true,11
"Algorithms combing through satellite photos found over 20,000 unreported swimming pools in a few regions, yielding an expected $10 million in taxes, and the system will soon go nationwide.",true,8
Queen Elizabeth II is dead.,false,2
"BO PHOI TRITYDO can cure lung diseases like asthma, pneumonia and COPD",false,11
A luxury residential building in the financial district with more than 750 apartments has been experiencing lengthy elevator outages since the fall.,true,3
"Theater, art and music are flourishing, and on the culinary scene, a 13-course Filipino tasting menu and a sleek Black-owned winery in Bronzeville are just a few of the city’s new offerings.",true,6
"“Biden won’t allow Delta-variant COVID patients to get proven and effective monoclonal treatments even though there are 50,000-100,000 Americans infected by Delta EVERY DAY.”",false,1
“The CDC failed to mention on their website the COVID-19 vaccines as one of the factors that can increase this risk [of blood clots].”,false,2
Photo shows whale nearly swallowing kayaker,false,8
"A large and loud youth electorate hungry to transform one of Latin America’s most unequal societies could propel Gustavo Petro, a former rebel, to the presidency.",true,5
Roe v. Wade marked the end of women dying from abortions,false,5
ESPN published a Larry Fitzgerald photo in an article about Brittney Griner,false,12
The star running back for the New Orleans Saints was accused of being involved in a fight the day before the Pro Bowl but was not taken into custody until after playing in the exhibition game.,true,2
Video shows tanks being deployed to stop bank protests in China,false,7
“Joe Biden announced to the world tonight that they are going to cheat by dumping ballots.”,false,11
A viral video shows a rocket or debris from a rocket striking the moon in March 2022.,false,4
Johnson & Johnson’s easy-to-deliver Covid-19 shot is the vaccine of choice for much of the developing world.,true,2
Australians protest to demand reconciliation with Indonesia,false,11
Killing targets in remote attacks has had a deep and troubling effect on those who fly the missions.,true,5
The official is designated to watch the speech from afar in the event catastrophe strikes the Capitol while most of the government leaders are inside.,true,3
"On my watch, for the first time in 10 years, seniors are getting an increase in their Social Security checks.",false,11
“Wilhelm Reich invented a way to cure cancer”,false,5
"In this lesson, students will learn about the daily tasks of a professional dancer. Then, students will create their own “day in the life” piece.",true,5
"After a sudden confrontation that left a golden retriever dead, neighbors came together online to support the owner of the dog. But then things changed.",true,10
"Little Demon"" is an animated comedy series about Satan and the Antichrist and was created by a company that's owned by Disney.",true,9
The Los Angeles County Department of Animal Care and Control approved a young girl's request to keep a unicorn in her backyard.,true,12
"“Businesses were pouring back because of our historic tax and regulation cuts, the biggest in both categories in history, bigger even than what Ronald Reagan was able to produce.",false,11
"52 percent of votes for John Fetterman came by mail, indicating fraud",false,11
An agreement with Senator Joe Manchin III of West Virginia salvaged a key piece of President Biden’s agenda. But Democrats still have a few crucial steps to take before it becomes law.,true,8
Thousands of cows died in Kansas from excessive heat in June 2022.,true,6
The deal follows the loss of Topps’s licensing agreement with Major League Baseball and the Major League Baseball Players Association to Fanatics.,true,1
"The president put his coalition-building approach on display on a trip through Asia, where he sought to ease tensions with China.",true,11
Clip shows a Ukrainian soldier going to war in 2022,false,2
"The office of Republican Congressman Scott Perry once released a statement about ""Italian satellites"" and ""Chinese thermostats"" switching votes in the 2020 U.S. presidential election.",false,12
It is one of the moments in his upcoming memoir that the former defense secretary described as leaving him all but speechless.,true,5
"With testing, quarantine and isolation requirements all but gone, tennis finally seems to have entered a stage of pandemic apathy, much like a lot of society.",true,7
Mass whale beaching in Australia was caused by 'engineered flooding,false,10
The LIV Golf tournament is set for the end of July at Donald Trump’s Bedminster course in New Jersey.,true,7
Four Democrats have asked Treasury officials to explain how they’re overseeing digital assets while Russia is largely frozen out of traditional commerce.,true,3
Stocks plummeted and government bond yields jumped higher as investors were wrong-footed by data showing stubbornly high price increases last month.,true,9
"A petition before Parliament asks that the country be called “Aotearoa,” which loosely translates from Maori as the “land of the long white cloud.”",true,8
Herbal products are a safe alternative to abortion treatment,false,6
"For the first time ever, the W.N.B.A. is providing charter flights throughout the finals. Aces and Sun players are loving it — and hope it becomes permanent.",true,9
"If approved, Lt. Gen. Michael E. Langley would become the first Black four-star Marine Corps officer.",true,5
Russia reiterated its openness to a prisoner exchange with the United States involving the notorious convicted arms dealer Viktor Bout. The State Department says Russia refuses to negotiate in good faith.,true,11
The announcement comes as Disney faces pressure to keep its streaming business growing.,true,3
A photographer spent a few weeks helping run a horseback riding program on the white-sand beaches of Benguerra Island. Here’s what she saw.,true,6
Viral videos show a Plan B pill inside of a pregnancy test.,false,5
"The film ""2000 Mules"" is ""determinative, definitive, whatever word you want to use,"" of voter fraud in the 2020 election.",false,5
Netflix is producing a documentary on Pakistani PM's alleged corruption,false,10
"In a 50-50 battleground state, Republicans are close to capturing supermajorities in the State Legislature that would render the Democratic governor irrelevant even if he wins re-election.",true,11
"For years, Santorini, Mykonos and Ios have been known for their embrace of excess. But some new operators on Greece’s Cycladic Islands want to break that cycle.",true,8
Celery juice helps heal fibromyalgia,false,5
"Mo Brooks ""voted to cut off funding to destroy ISIS terrorists in the middle of the fight.",false,3
The writer-director Damien Chazelle and the production designer Florencia Martin discuss how they captured the excess of a period when Hollywood was heading for a reckoning.,true,11
"Plaintiffs need show only that the charges against them were dropped, the majority said, to satisfy a requirement that they had obtained a “favorable termination” of the prosecution.",true,4
Jerome Powell spoke at a moment of high inflation and economic uncertainty amid the war in Ukraine.,true,4
Elon Musk's account was briefly suspended by an outgoing Twitter employee.,false,11
The production team members had been recording interviews at a Capitol building for a comedy segment on “The Late Show With Stephen Colbert.” They were charged with unlawful entry.,true,6
"Under the Biden administration, the IRS is hiring 87,000 new enforcement agents to ""come after"" and audit middle-class Americans.",false,8
"The longtime Vogue editor has moved to London, leaving behind a duplex that still has traces of his “objects of affection.”",true,12
"The Justice Department obtained a search warrant for Mar-a-Lago on ""a phony pretext.",false,9
American parents can get baby formula by using Canadian Amazon,false,5
Only two US states have had record temperatures in the last 20 years,false,8
"Fox News host Tucker Carlson asked, “What if these bodies of tortured, dead civilians were staged? What if they’re fake? What if the Ukrainian military killed them & then blamed Russia?",false,4
"A blurry image that China’s space program had called the “mystery hut” was a result of camera angle, light and shadow.",true,1
"After decades of rising energy costs, the United States had finally attained the impossible dream of American energy independence.",false,11
48-Hour waiting periods limit crimes of passion and keep our communities safe.”,false,2
"“Donald Trump authorized up to 20,000 National Guard troops to protect the Capitol"" before Jan. 6, 2021, but was ""rejected"" by Nancy Pelosi and Chuck Schumer.",false,6
Uses a skewed bar graph to show Georgia Gov. Brian Kemp's polling advantage over Republican rival David Perdue in a hypothetical general election matchup with Democratic candidate Stacey Abrams.,false,4
"Breaking his silence, President Jair Bolsonaro did not admit defeat or repeat his baseless claims about election fraud, but his administration signaled that the transfer of power would proceed.",true,11
"As the theater industry continues its attempt to rebound after its lengthy pandemic shutdown, the industry this morning began its effort to celebrate the best work on Broadway by announcing a new set of Tony nominees.",true,5
"Video shows thousands of soldiers currently in Washington, D.C.",false,10
A woman overdosed on fentanyl from a drug-laced dollar bill in a McDonald's bathroom in July 2022.,false,7
"Pope Francis will travel to an Indigenous community in Canada to apologize for the church’s role in residential schools that tried to erase Indigenous culture, and where thousands of children died.",true,7
This photo shows a Chinese drone shot down by Taiwanese troops,false,9
Pools were once the great social unifier of New York. The current vogue for high-priced day passes at rooftop hotel pools changes the equation.,true,6
"She was a healer, but was I ready to be fixed?",true,2
"In a little over four years as the Giants’ general manager, Gettleman failed to hire a successful head coach. His replacement will get the chance after the firing of Joe Judge.",true,1
“Covid Vaccines More Likely to Put You in Hospital Than Keep You Out”,false,1
U.S. Rep. Lauren Boebert and U.S. Rep. Matt Gaetz did not join the standing ovation for Ukrainian President Volodymyr Zelenskyy as he gave a speech at the U.S. Capitol in late 2022.,false,12
"The cadets, along with another young man, were exposed to what is believed to be cocaine laced with fentanyl, and two were on ventilators late Friday, officials said.",true,3
Sen. Raphael Warnock of Georgia “voted with Biden to slash Medicare spending.”,false,9
"In a new book, the candidate for Georgia governor delves into lessons she learned as a business owner. She says they’ve been useful for politics, too.",true,3
"Voters in the state largely agree with Gov. Kathy Hochul’s plan to wait to see March virus data, though conservatives think the mandate should already have ended, a poll found.",true,2
"It was the highest-grossing film in history, but for years it was remembered mainly for having been forgotten. Why?",true,11
It’s the logo of the United Nations’ Sustainable Development Goals. And Japan is all in.,true,8
"“In Texas, because of the laws they passed, a 95-year-old World War II veteran is being denied the right to vote by mail because he can't produce a registration number he got back in the 1950s.”",false,1
"“For me, the hour has come for a new generation to lead the Democratic caucus that I so deeply respect,” Speaker Nancy Pelosi said. She has led her party in the House for two decades.",true,11
Samuel L. Jackson and Martin Luther King Jr. appear in a photo together as King played pool,false,1
"A harsh portrait of pay inequality at the company, premiering at Sundance on Monday, was directed by the granddaughter of one of the founders.",true,1
"On one day, former U.S. President Jimmy Carter fell and injured his head/eye, receiving 14 stitches, and the following day, he helped build houses for Habitat for Humanity.",true,4
The U.S. government’s inaction over buffalo killing that harmed Native American populations in the 1800s shows it is now “is creating food shortages” so that Americans are more “dependent on the government.”,false,5
"“Without a shred of clinical data to support its decision, the Biden Administration has revoked the emergency use authorization for lifesaving monoclonal antibody treatments.”",false,1
Video shows a tsunami wave from recent volcanic eruption in Tonga,false,1
A video shows Russian soldiers preparing nuclear weapons,false,2
Elon Musk said he’s buying Snapchat.,false,11
"Each catastrophe is a test of what kind of society we’ve built. And each recovery offers a chance, however fleeting, to build another.",true,11
Images of roadblocks near Kobo,false,1
Herschel Walker “wants a nationwide ban on abortion” and said no exceptions “not even for rape or incest or life of the mother.”,true,11
The Spanish soccer giant has agreed to a joint venture with the investment firm Sixth Street in which profits from the Santiago Bernabéu Stadium will be shared.,true,5
Imposition of emergency law negates fundamental rights in Sri Lanka,false,4
"The 1816 death of Gouverneur Morris, a signer of the Constitution, was caused by an infection after his urinary blockage was treated with a whalebone catheter.",false,5
Photo shows Sri Lankan chief justice after assault,false,4
"After a major renovation, the acoustics throughout David Geffen Hall are strikingly consistent — but complicated.",true,10
Joe Biden vowed to stop ‘rapist Mexicans’,false,4
"After a pandemic moratorium, city leaders are letting school superintendents decide whether to bring back some admissions requirements that critics say feed racial disparities.",true,10
"The mission has relied on short-term fixes for things like housing and medical care for two decades. With 36 detainees left, the prison will soon receive its 21st commander.",true,9
Feeling stuck on today’s puzzle? We can help.,true,1
"A photograph authentically shows a real species called a “carpet shark,” or tasseled wobbegong.",false,7
"A majority of Republicans say Trump was within his rights to contest an election, but a significant number say they will back him in another presidential campaign.",true,7
"Utility regulators have proposed slashing the incentives homeowners receive to install solar panels, a long-sought goal of utilities and labor unions.",true,1
US M1A1 Abrams tanks were deployed to Ukraine,false,10
"Corrections that appeared in print on Tuesday, June 14, 2022.",true,6
“Canadian Prime Minister Justin Trudeau pays mainstream media $600 million to report in favor of him.”,false,2
"Says Rep. Marjorie Taylor Greene said, “If it weren’t for electricity, we’d all be watching TV by candlelight.”",false,2
Democrats didn’t speak out against companies buying out competitors and creating monopolies until Musk bought Twitter.,false,5
A family in Kentucky at one point had a blue tint to their skin.,true,8
The visit comes as Western and Ukrainian officials warn that Russia is trying to secure high-tech Iranian missiles and drones to deploy on the battlefield.,true,11
"The agency mostly completed a dress rehearsal of the fueling and countdown of its rocket, a crucial step before it can launch an uncrewed capsule around the moon.",true,6
"Because of the doping scandal involving Kamila Valieva of Russia, her top competitors may be denied the joy of receiving a medal on the Olympic podium during the Games.",true,2
"“The Space Foundation has erased the honors previously bestowed on Yuri Gagarin, the first man to ever be in space. His name was stripped ‘in light of current events.’”",false,3
Photo shows Jeff Bezos’s clone.,false,11
The cost to produce wind energy hasn’t increased since Ukraine invasion,false,9
"In the subways, nearly 80 people a week accepted shelter over a four-week period, Mayor Adams said. Officials have not yet said how many stayed off the street.",true,3
"Queen Elizabeth died on or around Feb. 22, 2022.",false,2
A photograph shows a group of strollers that were left at a train station in Poland for refugees fleeing Ukraine.,true,3
A double rainbow was spotted above Buckingham Palace on the day of Queen Elizabeth II’s death.,true,9
Photos show Bangladeshi schoolboy beaten by teacher,false,4
Nigerian opposition leader acquitted after money laundering trial,false,12
"Vaccines are a ""zero liability product",false,6
Video shows a volcanic eruption in Tonga,false,1
Will the company’s all-inclusive approach work in the North American market? An avid skier puts the company’s resort at Québec’s Massif de Charlevoix to the test.,true,12
